Product URL,Product Name,Product Price,Rating,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3TVDK6/ref=sr_1_14?crid=2M096C61O4MLT&keywords=bags&qid=1690194181&sprefix=ba%2Caps%2C283&sr=8-14,Northzone Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office (Black) 40L,,4.0 out of 5 stars,123,"Care Instructions: Hand Wash Only, COMPATIBLE WITH 15.6 INCH LAPTOP”: The Northzone Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 499g, HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items, CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use, CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use., HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop., ",ASIN : B0BL3TVDK6,"Care Instructions: Hand Wash Only, COMPATIBLE WITH 15.6 INCH LAPTOP”: The Northzone Backpack fits up to 15.6 inch laptop. Dimensions: 34cm x 15cm x 45.5cm; Weight: 499g, HIGH QUALITY, DURABLE AND WATER REPELLANT FABRIC”: This backpack features in durable snow yarn polyester fabric and streamlined design with a padded interior to protect notebooks and important items, CONVENIENT TRAVEL"" Adjustable shoulder strap and padded laptop compartment together with a quilted back panel make it comfortable for all-day use, CONVENIENTLY PLACED PADDED LAPTOP COMPARTMENTS AND POCKETS: The padded interior helps protect notebooks and important items. Quick access zippered front pocket for added storage. A quilted back panel make it comfortable for all-day use., HIGH QUALITY, CASUAL YET STYLISH DESIGN"": very attractive and perfect for school, travel and outdoor activities. The perfect backpack for those needing stylish all-day protection for their laptop., ","Manufacturer : Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086"
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_15?crid=2M096C61O4MLT&keywords=bags&qid=1690194181&sprefix=ba%2Caps%2C283&sr=8-15,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,,4.1 out of 5 stars,"1,556","Care Instructions: Hand Wash Only, Spacious : This Rucksack bag is lightweight and comes with Three main compartment having the capacity of approx 45 Ltr, big enough to carry laptop of all sizes, books, clothes, camping gear; 3 main compartments to store all your essentials, A back mesh pocket to carry extra documents and numerous small pocket to carry all your small accessories, CAPACITY & SIZE : 45 Litres; Weight: 0.9 kg ; Dimensions: 22.9cm x 36.8cm x 50.8cm ; Utility : Ideal for Travel, Hiking, Trekking & Camping, Day trip.; HIGH QUALITY : A major problem in many rucksack and travelling bags is that it get torn between your journeys or within a short period of time but this Rucksack which is made from high Quality materials, is stitched properly and has bartacks on pressure points is strong enough to hold all your items without any problem, FEATURES : Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap , Breathable Mesh etc.; Closure Type: Zipper; Age Range Description: Adult, COMFORTABLE TRAVEL : Backside Honeycomb padded structure which helps you travelling comfortably all day long, provides proper air circulation while in summer also to prevent you feel more relax. Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily., 12 Months Limited Brand Warranty, ",ASIN : B098QFF5TJ,"Care Instructions: Hand Wash Only, Spacious : This Rucksack bag is lightweight and comes with Three main compartment having the capacity of approx 45 Ltr, big enough to carry laptop of all sizes, books, clothes, camping gear; 3 main compartments to store all your essentials, A back mesh pocket to carry extra documents and numerous small pocket to carry all your small accessories, CAPACITY & SIZE : 45 Litres; Weight: 0.9 kg ; Dimensions: 22.9cm x 36.8cm x 50.8cm ; Utility : Ideal for Travel, Hiking, Trekking & Camping, Day trip.; HIGH QUALITY : A major problem in many rucksack and travelling bags is that it get torn between your journeys or within a short period of time but this Rucksack which is made from high Quality materials, is stitched properly and has bartacks on pressure points is strong enough to hold all your items without any problem, FEATURES : Back Padding, Chest Strap, Earphone Cord Support, Unique Design, Hip Belt, Integrated Rain Cover, Laptop Compartment, Telescope Handle, Water Bottle / Umbrella Pouch, Zip Closure, Padded Handles, Padded Shoulder Strap , Breathable Mesh etc.; Closure Type: Zipper; Age Range Description: Adult, COMFORTABLE TRAVEL : Backside Honeycomb padded structure which helps you travelling comfortably all day long, provides proper air circulation while in summer also to prevent you feel more relax. Chest Strap, Hip Belt, Straight Shaped Straps structure which fits on your shoulders very comfortably makes you lift heavy objects easily., 12 Months Limited Brand Warranty, ","Manufacturer : Wesley, Longani Trading Company, F-82, Sector-1, Bawana Industrial Area, Delhi-110039. Ph-9560940507"
https://www.amazon.in/Nelle-Harper-Womens-Sling-Green/dp/B07JGQM7DC/ref=sr_1_16?crid=2M096C61O4MLT&keywords=bags&qid=1690194181&sprefix=ba%2Caps%2C283&sr=8-16,Nelle Harper Women's Handbag,,3.7 out of 5 stars,"1,905","Style meets functionality with this well crafted sling along with attractive gold hardware giving it a classy vintage look, The inner magnetic closure compartments, and zipper pockets converts the bag into your efficiency partner for your A-game, Club it with your evening dress or sling it along for that satisfying shopping spree, Made in India, ",ASIN : B07JGQM7DC,"Style meets functionality with this well crafted sling along with attractive gold hardware giving it a classy vintage look, The inner magnetic closure compartments, and zipper pockets converts the bag into your efficiency partner for your A-game, Club it with your evening dress or sling it along for that satisfying shopping spree, Made in India, ","Manufacturer : Red Turks India, Red Turks India ,D-08, First Floor, M.R.Society, opp Raheja College.Relif Road, Santacruz (W) Mumbai no-400054. Tel : +91 9167 1484 25 , EMail : sandesh@redrootsindia.com, ecom@redrootsindia.com"
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_17?crid=2M096C61O4MLT&keywords=bags&qid=1690194181&sprefix=ba%2Caps%2C283&sr=8-17,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps",,4.3 out of 5 stars,"3,715","Slim, compact & sturdy: Minimal and compact design for professionals: Joint material design, durable, water-resistant polyester material. The padded shoulder straps, handle, and back panel provides protection and all-day comfort, Smooth zippers that never jam or break, Style meets Function: Minimal & compact design, stores and protects laptops up to 15.6-inches. Ideal for students and professionals looking for a stylish and compact backpack for daily use, Spacious storage with easy organization: Inside, you'll find a laptop sleeve, a tablet pocket, a roomy front workstation, and two side pockets for quick access to your other essentials, The padded shoulder straps, handle, and back panel provides protection and all-day comfort., ",ASIN : B08R7RPVJF,"Slim, compact & sturdy: Minimal and compact design for professionals: Joint material design, durable, water-resistant polyester material. The padded shoulder straps, handle, and back panel provides protection and all-day comfort, Smooth zippers that never jam or break, Style meets Function: Minimal & compact design, stores and protects laptops up to 15.6-inches. Ideal for students and professionals looking for a stylish and compact backpack for daily use, Spacious storage with easy organization: Inside, you'll find a laptop sleeve, a tablet pocket, a roomy front workstation, and two side pockets for quick access to your other essentials, The padded shoulder straps, handle, and back panel provides protection and all-day comfort., ",Manufacturer : Lenovo
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_18?crid=2M096C61O4MLT&keywords=bags&qid=1690194181&sprefix=ba%2Caps%2C283&sr=8-18,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",,4.0 out of 5 stars,"4,925","Care Instructions: Wipe with Damp Cloth, Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.<br>, USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.<br>, Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.<br>, Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects<br>, Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester<br>, ",ASIN : B09VTDMRY7,"Care Instructions: Wipe with Damp Cloth, Number Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.<br>, USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.<br>, Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.<br>, Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects<br>, Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester<br>, ","Manufacturer : FUR JADEN, Fur Jaden, 3C Jai Hind Bld, Dr AM Road, Bhuleshwar, Mumbai 400002"
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1690194181&sprefix=ba%2Caps%2C283&sr=8-19,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",,4.3 out of 5 stars,"11,841","30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass., Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch, Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body., Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks, 1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty, Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction., ",ASIN : B085S444JV,"30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass., Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inch, Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body., Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks, 1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warranty, Water Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction., ",Manufacturer : Wesley
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1690194181&sprefix=ba%2Caps%2C283&sr=8-20,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,,3.7 out of 5 stars,"6,834","Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children., Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH), Number of compartments: 1; Compatible Laptop Size : 15.4, Warranty Type: Manufacturer; 1 Year from the date of purchase, Pocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper, ",ASIN : B019HA8AYG,"Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children., Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH), Number of compartments: 1; Compatible Laptop Size : 15.4, Warranty Type: Manufacturer; 1 Year from the date of purchase, Pocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper, ","Manufacturer : Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODM2NDU2Mjk3NjA2MDI4OjE2OTAxOTQxODE6c3BfYnRmOjMwMDAyMTQyNjQ4NTMzMjo6MDo6&url=%2FBetterShine-Printed-Waterproof-Backpack-Compartment%2Fdp%2FB0CC2PSGHK%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690194181%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA28K09EI2KGVEK,BetterShine Floral Printed Waterproof Backpack For Girls&Boys 25 Litre With Laptop Compartment,,,,"Care Instructions: Hand Wash ,Machine Wash, Waterproof, Useful For School,College, Coaching Purpose, Mens&Womens Can Use it., Pen Pocket, Debit/Credit Pocket Available, Laptop Compartment Available., ",ASIN : B0CC2PSGHK,"Care Instructions: Hand Wash ,Machine Wash, Waterproof, Useful For School,College, Coaching Purpose, Mens&Womens Can Use it., Pen Pocket, Debit/Credit Pocket Available, Laptop Compartment Available., ","Manufacturer : Samayara Creation And Fashion Jaipur, Samayara Creation And Fashion Jaipur 7726812286, 9511550183"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODM2NDU2Mjk3NjA2MDI4OjE2OTAxOTQxODE6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690194181%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L",,4.2 out of 5 stars,"2,267","Care Instructions: Hand Wash Only, Large multi-compartment backpack with a padded sleeve for laptops, Holds up to 15 inches Laptop<br> <br>, Water Resistance PU Coated Durable Fabric, with padded back section for comfortable carry<br> <br>, Front Organizer compartments for pens, keys, and cell phone<br> <br>, Age Range Description: Adult; Strap Type: Cross-Body; Warranty Description: Warranty: 1 Year Warranty Against Manufacturing Defects.; Pattern Name: Solid; Closure Type: Zipper; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket <br>, ",ASIN : B078JVT384,"Care Instructions: Hand Wash Only, Large multi-compartment backpack with a padded sleeve for laptops, Holds up to 15 inches Laptop<br> <br>, Water Resistance PU Coated Durable Fabric, with padded back section for comfortable carry<br> <br>, Front Organizer compartments for pens, keys, and cell phone<br> <br>, Age Range Description: Adult; Strap Type: Cross-Body; Warranty Description: Warranty: 1 Year Warranty Against Manufacturing Defects.; Pattern Name: Solid; Closure Type: Zipper; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket <br>, ","Manufacturer : Cosmus, B-24, 1st Floor, Ajay Mittal Industrial Estate Andheri Kurla Road, Marol, Andheri (E) Mumbai, Maharashtra, India – 400059 Mobile: +91 8767008844"
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDEyOTkyOTUxNDEwMjQ0OjE2OTAxOTQzMzQ6c3BfYXRmX25leHQ6MzAwMDA1MjUxMDA2NDMyOjowOjo&url=%2FSokker-Nylon-Cover-Laptop-Casual%2Fdp%2FB0C6KJ53NB%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690194334%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Sokker Nylon 35 LTR Rain and Dust Cover with Pouch for Laptop Bag/Casual Bag (Black),,1.0 out of 5 stars,1,"100% Waterproof & Heavy Duty, Nylon Material High-Quality PU coating, Anti Slip Off Design, Adjustable Elastic Band, ",ASIN : B0C6KJ53NB,"100% Waterproof & Heavy Duty, Nylon Material High-Quality PU coating, Anti Slip Off Design, Adjustable Elastic Band, ",
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0MDEyOTkyOTUxNDEwMjQ0OjE2OTAxOTQzMzQ6c3BfYXRmX25leHQ6MzAwMDExMTY2ODM4NzMyOjowOjo&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690194334%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,Sage Formal Backpack - black,,5.0 out of 5 stars,2,"DETAILED ORGANIZER & PREMIUM FABRIC: The interiors are thoughtfully designed to give you the best of space, comfort and flexibility. The fabric used in the backpack is of premium quality.USB CHARGING PORT: The USB Charging Port ensures that you're always connected, even when on the move!LAPTOP AND TABLET SLEEVE: A dedicated compartment to keep your Laptop and Tablet organized.SUNGLASS HOLDER: Keep your eyewear handy while on the go., ",ASIN : B097JLZBK3,"DETAILED ORGANIZER & PREMIUM FABRIC: The interiors are thoughtfully designed to give you the best of space, comfort and flexibility. The fabric used in the backpack is of premium quality.USB CHARGING PORT: The USB Charging Port ensures that you're always connected, even when on the move!LAPTOP AND TABLET SLEEVE: A dedicated compartment to keep your Laptop and Tablet organized.SUNGLASS HOLDER: Keep your eyewear handy while on the go., ","Manufacturer : Safari, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_19?crid=2M096C61O4MLT&keywords=bags&qid=1690194334&sprefix=ba%2Caps%2C283&sr=8-19,Safari Compact Size 15 Ltrs Casual Backpack For Unisex Adult - Sea Blue,,4.0 out of 5 stars,"20,013","Care Instructions: Hand Wash Only, Outer Material: Polyester, Color: Sea Blue, Not water resistant. With Rain Cover:No, Capacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH), Number of compartments: 2; Laptop Compatibility: No, Age Range Description: Kid; Closure Type: Drawstring; Pocket Description: Utility Pocket, Drawstring, 2 Compartments, Compact Size, ",ASIN : B07Q7CNPMV,"Care Instructions: Hand Wash Only, Outer Material: Polyester, Color: Sea Blue, Not water resistant. With Rain Cover:No, Capacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH), Number of compartments: 2; Laptop Compatibility: No, Age Range Description: Kid; Closure Type: Drawstring; Pocket Description: Utility Pocket, Drawstring, 2 Compartments, Compact Size, ","Manufacturer : Safari Industries (India) Ltd, Safari Industries Ltd 301/302, A-Wing, The Qube, M.V.Road, Marol, Andheri(East), Near international Airport Mumbai- 400059 +91-22-40381851/838"
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18/ref=sr_1_20?crid=2M096C61O4MLT&keywords=bags&qid=1690194334&sprefix=ba%2Caps%2C283&sr=8-20,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,,3.9 out of 5 stars,33,"Care Instructions: Machine Wash, COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability., Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men? and women?, Compact and lightweight travel backpack, laptop backpack with 3 compartments., Light weight and spacious, ",ASIN : B0BZW8KW18,"Care Instructions: Machine Wash, COMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability., Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men? and women?, Compact and lightweight travel backpack, laptop backpack with 3 compartments., Light weight and spacious, ","Manufacturer : LOOKMUSTER, ABU GROUP OF INDUSTRIES B-3/406 AGAR NAGAR PREM NAGAR-RD KIRARI SULEMAN NAGAR DELHI-110086"
https://www.amazon.in/TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1690194334&sprefix=ba%2Caps%2C283&sr=8-21,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",,3.6 out of 5 stars,183,"Care Instructions: Wipe with Dry Cloth, Care Instructions: Wipe with Dry Cloth, PREMIUM MATERIAL: Made from high quality, Premium quality smooth zippers, pullers, buckles., Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands., USB FEATURE : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices., ",ASIN : B0BYB631NR,"Care Instructions: Wipe with Dry Cloth, Care Instructions: Wipe with Dry Cloth, PREMIUM MATERIAL: Made from high quality, Premium quality smooth zippers, pullers, buckles., Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands., USB FEATURE : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices., ",Manufacturer : Rama luxury store
https://www.amazon.in/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1690194334&sprefix=ba%2Caps%2C283&sr=8-22,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black),,3.9 out of 5 stars,"7,664","Durability & Design: 30L Laptop Backpack 2 Large Compartments, 1 Easy access front Pocket with 2 Mesh Side Bottle Pocket. Fabric: Light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all boys, girls, men and women.<br> <br>, FEATURES: Laptop Compartment (can carry laptops of size 15.6 & 17 inches), Reflective Strip makes it very useful for Bike Riders at Night.<br> <br>, Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.<br> <br>, FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 18 inch X 13 inch X 7.5 inch.<br> <br>, Compartment Description: Up To 17 Inches; Pattern Name: Self Design; Warranty Description: Warranty Type: Manufacturer; Age Range Description: Kid; Pocket Description: Utility Pocket; Special Features: Back Padding <br>, ",ASIN : B088B4P6ZW,"Durability & Design: 30L Laptop Backpack 2 Large Compartments, 1 Easy access front Pocket with 2 Mesh Side Bottle Pocket. Fabric: Light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all boys, girls, men and women.<br> <br>, FEATURES: Laptop Compartment (can carry laptops of size 15.6 & 17 inches), Reflective Strip makes it very useful for Bike Riders at Night.<br> <br>, Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.<br> <br>, FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 18 inch X 13 inch X 7.5 inch.<br> <br>, Compartment Description: Up To 17 Inches; Pattern Name: Self Design; Warranty Description: Warranty Type: Manufacturer; Age Range Description: Kid; Pocket Description: Utility Pocket; Special Features: Back Padding <br>, ",Manufacturer : Martucci
